like_school,wenke_school,chinese,math,english,physics,chemistry,biology,politics,history,geography,location,time,wenke_score,like_score
贵州中医药大学,湖北科技学院,97,91,88,51,99,77,77,98,41,贵州,2019,492,503
长沙理工大学,海南医学院,108,139,59,83,83,42,46,59,72,宁夏,2017,483,514
青岛恒星科技学院,浙江工业大学,90,105,87,55,55,48,73,38,40,广西,2018,433,440
贵州中医药大学时珍学院,郑州西亚斯学院,64,106,132,61,64,35,55,61,32,内蒙古,2016,450,462
,西南交通大学,113,140,149,85,79,87,54,33,75,江西,2020,564,653
南方医科大学,南京航空航天大学,102,104,150,71,82,34,50,85,88,辽宁,2017,579,543
山东师范大学,齐齐哈尔大学,91,109,85,83,71,62,36,95,52,云南,2018,468,501
福州大学,中国药科大学,111,124,68,86,71,95,88,94,93,广东,2017,578,555
北部湾大学,湖北第二师范学院,126,109,40,90,77,34,98,55,58,吉林,2020,486,476
广西外国语学院,黔南民族师范学院,131,72,66,76,37,35,42,84,66,新疆,2024,461,417
武汉纺织大学外经贸学院,四川机电职业技术学院,110,67,83,32,48,99,52,38,46,河南,2022,396,439
四川机电职业技术学院,长沙学院,77,99,72,77,33,38,57,89,88,甘肃,2021,482,396
湖北师范大学,华南师范大学,101,108,100,80,83,30,65,84,96,广西,2020,554,502
山东师范大学,重庆中医药学院,84,117,90,51,80,85,70,83,65,甘肃,2020,509,507
宝鸡职业技术学院,宝鸡职业技术学院,63,103,72,43,53,48,39,43,62,内蒙古,2018,382,382
辽宁大学,上海海关学院,117,94,100,95,93,68,56,93,90,广西,2018,550,567
重庆移通学院,华北水利水电大学,76,40,116,45,91,50,71,79,47,云南,2025,429,418
南昌医学院,暨南大学,85,130,139,47,63,55,88,81,37,甘肃,2023,560,519
中国政法大学,成都信息工程大学,120,134,72,91,97,97,53,80,45,湖南,2017,504,611
海口经济学院,天津海运职业学院,91,65,62,48,54,91,84,42,56,广东,2018,400,411
南京中医药大学,四川旅游学院,95,126,96,78,81,76,31,69,42,湖北,2018,459,552
,湖南大学,121,149,142,99,56,93,50,55,78,山东,2018,595,660
桂林医学院,南京财经大学,115,71,136,49,59,64,68,76,44,安徽,2021,510,494
浙江理工大学,川北医学院,128,75,106,86,45,81,83,68,36,江西,2017,496,521
湖北民族大学,华南农业大学,103,103,133,35,48,95,48,45,94,黑龙江,2019,526,517
浙江工业大学,安阳师范学院,123,64,79,48,56,64,96,50,69,贵州,2023,481,434
景德镇艺术职业大学,湖北汽车工业学院,64,137,96,45,52,32,59,74,59,甘肃,2020,489,426
湖南工程学院应用技术学院,湖南工程学院应用技术学院,103,30,130,36,82,65,60,60,63,海南,2019,446,446
四川大学,广东财经大学,132,54,143,81,89,98,80,45,70,天津,2025,524,597
韶关学院,延安职业技术学院,124,39,60,91,48,98,93,48,33,内蒙古,2024,397,460
贵州黔南经济学院,广州城市理工学院,87,96,40,92,37,90,53,63,86,宁夏,2023,425,442
浙江理工大学,深圳大学,117,76,136,50,69,73,92,59,97,山西,2025,577,521
阿坝师范学院,四川旅游学院,113,68,90,83,42,75,90,36,62,陕西,2021,459,471
西南大学,重庆机电职业技术大学,108,149,41,89,83,70,43,42,30,甘肃,2016,413,540
湖北大学,成都航空职业技术学院,125,86,48,85,77,99,41,53,49,云南,2020,402,520
湖南医药学院,华南农业大学,68,94,134,83,49,83,60,94,76,河南,2022,526,511
广西师范大学,成都大学,128,71,79,43,53,46,85,34,70,甘肃,2023,467,420
北部湾大学,贵州师范大学,102,103,59,59,74,79,73,98,58,山东,2020,493,476
清华大学,广东医科大学,101,130,143,95,90,75,45,78,34,河北,2019,531,634
暨南大学,广州医科大学,132,107,102,78,45,97,89,82,35,内蒙古,2018,547,561
襄阳职业技术学院,赣西科技职业学院,65,34,46,93,72,81,74,49,69,上海,2020,337,391
长江大学,西南财经大学天府学院,147,32,87,40,71,96,36,37,89,河北,2020,428,473
西昌学院,湖北民族大学,107,51,150,37,43,70,65,92,52,青海,2019,517,458
青岛恒星科技学院,重庆城市科技学院,66,118,46,69,88,53,32,91,61,北京,2020,414,440
华南农业大学,广东医科大学,132,120,53,69,65,87,81,48,97,上海,2023,531,526
辽宁大学,广东医科大学,101,130,120,64,67,84,49,91,41,河北,2023,532,566
桂林理工大学,郑州商学院,101,143,49,50,88,49,59,43,40,江苏,2025,435,480
武汉船舶职业技术学院,贵州工程职业学院,77,37,55,83,61,58,39,69,32,广西,2021,309,371
上海政法学院,西南石油大学,75,101,137,57,97,71,32,95,90,广东,2016,530,538
四川外国语大学,齐齐哈尔大学,96,122,97,60,31,57,55,57,41,内蒙古,2019,468,463
苏州科技大学,郑州西亚斯学院,102,78,110,94,77,47,57,68,35,黑龙江,2022,450,508
贵州医科大学,中国传媒大学,133,127,142,31,46,78,69,37,94,四川,2019,602,557
湖南师范大学,厦门理工学院,61,120,127,82,73,78,81,85,32,广西,2022,506,541
成都大学,安顺学院,147,93,54,42,32,99,79,47,32,江西,2017,452,467
南京农业大学,黔南民族师范学院,113,131,85,99,93,32,58,37,37,山西,2023,461,553
四川民族学院,海南医学院,114,47,115,70,63,63,79,46,82,上海,2024,483,472
三亚学院,贵州师范大学,106,62,74,79,32,56,93,80,78,黑龙江,2020,493,409
湘潭医卫职业技术学院,泉州信息工程学院,60,46,94,78,71,31,57,89,70,内蒙古,2023,416,380
南京航空航天大学,宁波大学,68,144,137,97,65,69,30,73,82,重庆,2017,534,580
广州科技贸易职业学院,三亚学院,99,78,63,45,44,45,46,91,32,新疆,2016,409,374
三亚学院,成都东软学院,93,93,50,51,57,65,95,74,46,四川,2021,451,409
湘潭大学,中国石油大学（华东）,95,132,120,48,86,44,76,85,40,天津,2023,548,525
苏州科技大学,华东理工大学,133,113,84,52,70,56,97,59,97,山东,2023,583,508
三亚学院,襄阳职业技术学院,82,60,53,64,62,88,36,67,93,江苏,2019,391,409
广东医科大学,安顺学院,108,94,113,81,61,74,63,37,37,黑龙江,2016,452,531
青岛恒星科技学院,苏州科技大学,125,80,60,50,87,38,88,99,56,安徽,2021,508,440
青岛黄海学院,湖北经济学院法商学院,105,74,58,36,31,61,80,93,43,贵州,2023,453,365
贵州中医药大学时珍学院,暨南大学,144,73,105,30,30,80,79,62,97,甘肃,2021,560,462
成都医学院,贵州中医药大学时珍学院,67,87,138,96,74,97,49,54,67,重庆,2023,462,559
湖南大学,暨南大学,96,135,139,41,98,85,85,55,51,黑龙江,2021,561,594
成都理工大学工程技术学院,成都大学,121,30,87,88,78,43,92,63,74,天津,2024,467,447
成都信息工程大学,广州航海学院,136,46,97,95,93,37,62,40,89,江苏,2021,470,504
湖北科技学院,安顺学院,74,121,61,79,57,100,45,63,88,青海,2019,452,492
上海外国语大学,暨南大学,148,150,106,79,39,68,60,31,66,福建,2017,561,590
南京农业大学,中国石油大学（华东）,103,88,136,80,68,78,99,74,48,山西,2023,548,553
长沙师范学院,四川师范大学,70,129,43,86,61,80,86,89,67,内蒙古,2024,484,469
四川工业科技学院,川北医学院,115,65,128,33,55,45,71,55,62,甘肃,2019,496,441
郑州商学院,青岛恒星科技学院,113,56,98,34,69,65,38,81,54,山东,2019,440,435
重庆城市科技学院,长江大学,62,100,110,56,53,33,40,89,72,山东,2019,473,414
成都师范学院,漯河医学高等专科学校,112,118,57,81,42,68,31,35,33,广西,2018,386,478
西安铁路职业技术学院,湖北医药学院药护学院,74,66,85,49,45,64,94,79,89,新疆,2018,487,383
广州城市理工学院,武汉纺织大学外经贸学院,114,39,119,57,39,57,34,94,39,湖南,2024,439,425
湖北汽车工业学院,成都中医药大学,147,97,85,48,34,78,45,88,50,河南,2023,512,489
湖南医药学院,长江大学,99,114,126,72,34,66,55,49,30,上海,2022,473,511
,厦门理工学院,140,144,85,95,87,87,31,49,57,宁夏,2025,506,638
河海大学,兰州大学,128,103,144,80,44,72,91,77,30,西藏,2019,573,571
青海卫生职业技术学院,运城职业技术大学,86,57,74,55,39,48,73,49,85,山西,2023,424,359
成都体育学院,成都大学,78,85,125,31,52,93,58,62,59,西藏,2019,467,464
成都东软学院,阿坝师范学院,96,45,104,68,65,73,73,68,85,江西,2025,471,451
泉州信息工程学院,青岛恒星科技学院,136,78,69,55,36,42,40,47,70,河南,2023,440,416
首都师范大学,辽宁大学,147,106,129,30,60,98,38,55,91,青海,2019,566,570
绵阳城市学院,青岛恒星科技学院,93,92,62,40,70,80,48,73,72,宁夏,2019,440,437
湖北民族大学,湖北民族大学,149,129,47,65,47,80,31,86,75,四川,2019,517,517
湖北医药学院药护学院,贵州民族大学,150,41,142,31,32,91,55,37,52,新疆,2016,477,487
汕头大学,华南农业大学,101,69,112,82,70,82,82,67,95,辽宁,2018,526,516
四川音乐学院,湖北医药学院药护学院,80,99,78,62,61,74,34,96,100,吉林,2023,487,454
辽宁大学,中国石油大学（北京）,141,142,60,64,74,87,85,91,46,宁夏,2023,565,568
辽宁大学,南昌大学,138,150,91,69,68,50,49,60,40,西藏,2024,528,566
汕头大学,西北政法大学,139,71,128,30,100,48,79,42,86,黑龙江,2016,545,516
温州医科大学,南京师范大学,146,138,82,30,81,95,86,47,64,北京,2018,563,572
安顺学院,湖北科技学院,144,56,80,81,36,55,99,38,75,陕西,2021,492,452
遵义医科大学,百色学院,137,137,43,53,50,95,49,30,60,安徽,2016,456,515
华北水利水电大学,成都信息工程大学,135,37,105,54,68,30,59,74,94,重庆,2018,504,429
,清华大学,126,148,146,86,56,96,64,89,61,河北,2023,634,658
山东师范大学,长沙理工大学,121,128,110,80,33,35,36,70,49,福建,2022,514,507
梧州职业学院,三峡大学科技学院,74,36,95,46,45,71,37,48,97,湖南,2016,387,367
南方医科大学,华南师范大学,97,143,106,63,51,84,38,73,97,重庆,2019,554,544
成都理工大学工程技术学院,四川轻化工大学,72,122,61,46,90,56,97,73,65,吉林,2024,490,447
南方医科大学,江南大学,143,94,142,31,44,89,50,55,72,广东,2019,556,543
辽宁大学,中山大学,140,118,121,84,64,40,94,90,70,广东,2019,633,567
沈阳医学院,华南农业大学,135,99,50,95,46,75,71,80,91,广东,2017,526,500
广州城市理工学院,武汉船舶职业技术学院,97,80,73,34,56,85,35,40,46,内蒙古,2019,371,425
四川师范大学,珠海科技学院,105,88,65,57,81,88,50,60,68,北京,2024,436,484
西南财经大学,湖北师范大学,107,111,133,80,47,98,50,51,50,福建,2022,502,576
海南政法职业学院,四川音乐学院,139,40,65,41,30,57,57,68,85,天津,2022,454,372
黔南民族师范学院,四川音乐学院,72,127,124,30,55,53,54,30,47,辽宁,2023,454,461
湖北医药学院药护学院,成都中医药大学,145,56,114,34,82,56,67,48,82,西藏,2022,512,487
郑州商学院,河北外国语学院,78,92,98,47,43,77,34,46,75,广西,2019,423,435
湖北民族大学,重庆第二师范学院,96,108,71,65,93,84,48,65,67,海南,2018,455,517
重庆大学,重庆大学,82,130,144,74,65,91,85,83,63,云南,2019,587,586
南方医科大学,曲阜师范大学,121,120,119,36,60,87,53,36,49,四川,2023,498,543
黔南民族师范学院,湖南医药学院,146,132,46,74,32,31,67,50,70,黑龙江,2020,511,461
重庆电信职业学院,咸阳职业技术学院,65,39,56,44,45,31,87,83,31,湖北,2018,361,280
湖北大学,南京财经大学,124,146,96,34,51,69,37,64,43,青海,2016,510,520
四川警察学院,深圳技术大学,99,143,80,73,64,70,45,93,89,青海,2016,549,529
青岛港湾职业技术学院,海口经济学院,109,83,43,33,53,31,47,45,84,山西,2016,411,352
重庆邮电大学,四川民族学院,69,75,145,88,100,46,44,46,93,内蒙古,2025,472,523
湖北工业大学,南昌医学院,135,100,99,78,47,46,79,43,63,湖南,2016,519,505
暨南大学,东华大学,64,150,136,61,80,69,77,79,68,西藏,2018,574,560
阿坝师范学院,重庆医科大学,140,105,57,74,33,62,95,58,58,新疆,2018,513,471
成都师范学院,贵州中医药大学时珍学院,111,123,66,60,84,34,99,32,31,西藏,2020,462,478
中国地质大学（武汉）,湖南大学,148,133,106,75,34,55,52,69,85,甘肃,2023,593,551
华南农业大学,沈阳医学院,92,144,82,95,71,42,34,80,68,内蒙古,2018,500,526
成都航空职业技术学院,襄阳职业技术学院,70,60,59,91,63,60,76,89,37,陕西,2017,391,403
海南医学院,西南财经大学天府学院,72,67,136,60,56,92,51,40,62,青海,2022,428,483
辽宁大学,西南交通大学,141,134,100,87,57,48,88,45,56,安徽,2016,564,567
浙江工业大学,南昌医学院,144,84,51,59,36,60,83,72,85,浙江,2024,519,434
山东师范大学,成都医学院,82,111,143,54,66,51,66,67,89,天津,2018,558,507
重庆医科大学,南昌医学院,115,93,129,47,34,95,63,75,44,河南,2021,519,513
海南政法职业学院,重庆五一职业技术学院,69,44,57,86,50,66,32,100,43,新疆,2018,345,372
西安铁路职业技术学院,三亚学院,95,57,67,35,44,85,42,98,50,宁夏,2016,409,383
华南农业大学,成都体育学院,103,139,46,96,100,42,86,59,31,山东,2023,464,526
安顺学院,青岛恒星科技学院,130,113,58,44,42,65,61,42,36,吉林,2025,440,452
湖北医药学院药护学院,浙江海洋大学,128,87,108,82,30,52,56,59,50,安徽,2025,488,487
中山大学,北京交通大学,131,119,140,87,65,89,82,52,85,北京,2021,609,631
江西科技学院,成都东软学院,70,70,78,65,51,76,57,100,76,四川,2025,451,410
中国石油大学（北京）,南京航空航天大学,135,80,137,36,90,87,81,100,46,宁夏,2016,579,565
广州医科大学,中国石油大学（北京）,100,144,120,35,57,91,92,47,62,上海,2021,565,547
重庆移通学院,广州民航职业技术学院,88,32,120,31,78,69,47,69,38,贵州,2016,394,418
山东大学,重庆第二师范学院,134,94,110,60,99,92,40,46,31,广西,2022,455,589
广州航海学院,厦门理工学院,110,61,140,65,49,45,94,42,59,甘肃,2021,506,470
成都中医药大学,南昌大学,130,114,45,97,72,54,89,65,85,上海,2020,528,512
天津海运职业学院,贵州航天职业技术学院,79,61,80,94,48,39,31,31,56,山东,2019,338,401
川北医学院,广东医科大学,98,101,97,77,79,44,99,60,76,黑龙江,2019,531,496
南京中医药大学,西南财经大学,83,149,114,41,92,73,43,95,92,云南,2019,576,552
成都理工大学工程技术学院,四川师范大学,82,43,137,82,41,62,32,97,93,广西,2024,484,447
遵义医科大学,齐齐哈尔大学,138,39,84,93,99,62,48,75,84,重庆,2019,468,515
山东畜牧兽医职业学院,武汉船舶职业技术学院,67,57,113,74,57,38,30,61,43,上海,2018,371,406
成都航空职业技术学院,南昌职业大学,65,32,44,70,92,99,39,53,32,宁夏,2023,265,402
湖北工业大学,上海电力大学,115,122,104,73,35,56,62,51,85,江苏,2017,539,505
重庆第二师范学院,山东财经大学,90,79,79,60,60,87,82,69,86,湖北,2021,485,455
广东药科大学,四川外国语大学,109,71,118,30,84,83,47,47,71,四川,2021,463,495
贵州师范大学,成都航空职业技术学院,79,127,43,87,98,59,36,55,62,湖南,2019,402,493
日照职业技术学院,四川工业科技学院,77,90,47,69,46,59,86,69,72,湖南,2025,441,388
绵阳城市学院,海南政法职业学院,70,62,98,38,97,72,62,40,40,云南,2018,372,437
湖北科技学院,湖南科技大学潇湘学院,110,107,64,84,77,50,73,45,32,黑龙江,2016,431,492
成都师范学院,,125,94,143,34,32,50,84,76,97,青海,2016,619,478
成都工业学院,汕头大学,129,115,68,42,41,71,46,91,67,四川,2020,516,466
广州南方学院,四川民族学院,107,66,71,63,41,84,57,89,82,上海,2020,472,432
长沙学院,西昌学院,133,99,60,86,71,33,38,63,65,黑龙江,2018,458,482
东华大学,宁波大学,108,100,142,56,79,89,40,73,71,辽宁,2024,534,574
江南大学,广东财经大学,95,89,145,96,67,64,40,95,60,河北,2016,524,556
汕头大学,韶关学院,84,143,61,99,96,33,37,55,80,新疆,2023,460,516
中国药科大学,南京师范大学,106,135,145,69,75,48,53,43,81,山东,2025,563,578
遵义医科大学,湖北经济学院法商学院,145,106,62,95,64,43,62,39,39,上海,2016,453,515
四川音乐学院,浙江工业大学,135,37,106,67,52,57,36,50,70,北京,2021,434,454
四川工业科技学院,咸阳职业技术学院,99,30,71,70,90,81,49,47,65,北京,2022,361,441
成都理工大学,湘潭大学,98,130,104,80,74,41,83,65,45,浙江,2018,525,527
辽宁大学,广州大学,149,74,93,90,77,83,34,89,97,西藏,2019,536,566
安阳师范学院,苏州科技大学,130,84,87,55,46,79,46,73,88,天津,2021,508,481
,暨南大学,138,102,143,98,91,88,33,59,86,贵州,2020,561,660
南京师范大学,上海大学,80,117,125,96,96,48,91,95,76,天津,2019,584,562
武汉轻工大学,成都理工大学,93,129,64,59,62,90,88,77,76,陕西,2019,527,497
北部湾大学,湖南科技职业学院,107,48,72,82,96,71,78,35,67,重庆,2020,407,476
武汉轻工大学,南昌大学,66,150,114,39,68,60,95,56,47,湖南,2024,528,497
阿坝师范学院,黔南民族师范学院,133,51,108,72,58,49,57,43,69,四川,2024,461,471
广州大学,四川农业大学,150,62,72,97,60,95,66,97,75,湖南,2016,522,536
湖北第二师范学院,兰州博文科技学院,85,142,77,55,36,91,30,52,41,上海,2019,427,486
成都理工大学,湖南师范大学,118,89,144,82,58,36,38,66,86,新疆,2019,541,527
贵州师范大学,苏州科技大学,129,45,116,77,35,91,87,65,66,吉林,2024,508,493
贵州中医药大学时珍学院,泉州信息工程学院,89,135,51,53,99,35,55,41,45,辽宁,2017,416,462
贵州民族大学,宁波大学,116,43,130,60,81,47,72,96,77,安徽,2022,534,477
湖南工程学院应用技术学院,浙江工业大学,129,40,111,54,36,76,31,44,78,黑龙江,2025,433,446
珠海科技学院,四川师范大学,78,134,51,89,44,40,82,88,51,云南,2020,484,436
