like_school,wenke_school,chinese,math,english,physics,chemistry,biology,politics,history,geography,location,time,wenke_score,like_score
,上海政法学院,95,117,132,81,90,90,97,63,33,辽宁,2023,537,605
广东财经大学,山东师范大学,85,124,113,32,71,99,54,59,72,湖北,2018,507,524
西昌学院,沈阳医学院,61,94,116,93,34,60,53,95,81,新疆,2019,500,458
深圳技术大学,长沙理工大学,125,70,118,79,68,89,78,31,92,安徽,2019,514,549
贵州黔南经济学院,长沙学院,63,88,84,66,67,74,96,76,75,四川,2022,482,442
上海大学,辽宁大学,133,111,124,95,84,37,64,61,75,天津,2017,568,584
安顺学院,西南交通大学,129,37,132,57,50,47,99,67,100,河北,2025,564,452
川北医学院,海口经济学院,67,83,83,100,86,77,64,32,82,广西,2021,411,496
郑州商学院,兰州博文科技学院,75,70,106,92,47,45,68,51,57,青海,2024,427,435
六盘水幼儿师范高等专科学校,贵州盛华职业学院,64,50,58,31,31,77,32,44,77,四川,2021,325,311
贵州大学,上海大学,126,96,143,54,41,73,67,91,61,湖南,2018,584,533
河北外国语学院,海南医学院,110,34,93,85,52,49,83,85,78,河南,2019,483,423
四川师范大学,郑州商学院,76,92,96,81,43,96,35,92,44,北京,2023,435,484
四川农业大学,南昌医学院,116,123,86,81,80,36,93,42,59,广东,2021,519,522
浙江工业大学,重庆第二师范学院,102,64,124,30,45,68,81,32,52,湖北,2021,455,433
四川音乐学院,湖南工程学院应用技术学院,86,110,51,85,31,91,39,61,99,云南,2018,446,454
成都师范学院,重庆医科大学,144,65,59,63,85,62,94,62,89,湖南,2020,513,478
华南农业大学,湖北民族大学,85,116,129,96,50,50,69,30,88,云南,2019,517,526
广州民航职业技术学院,湖北生物科技职业学院,77,31,98,50,74,64,63,55,51,河南,2019,375,394
广州铁路职业技术学院,河南理工大学,85,32,123,58,55,31,81,75,78,浙江,2024,474,384
景德镇艺术职业大学,湘潭大学,146,49,67,72,47,45,99,77,87,黑龙江,2018,525,426
湘潭大学,湖北师范大学,125,100,121,66,81,32,48,40,68,山东,2016,502,525
湖北工业大学,郑州西亚斯学院,145,35,96,54,93,82,41,84,49,广西,2019,450,505
西南石油大学,华南农业大学,146,131,69,46,66,72,62,37,81,山西,2019,526,530
哈尔滨工业大学（威海）,上海外国语大学,149,118,105,75,86,97,87,50,81,辽宁,2016,590,630
长沙师范学院,上海政法学院,137,33,105,63,76,55,90,86,86,山东,2022,537,469
北部湾大学,四川农业大学,121,70,93,73,42,77,99,64,75,河南,2025,522,476
,上海大学,147,98,140,73,68,94,47,68,84,浙江,2016,584,620
重庆医科大学,华中农业大学,144,126,77,67,67,32,85,47,67,安徽,2025,546,513
中国政法大学,四川大学,135,129,148,66,99,33,76,51,58,湖南,2017,597,610
辽宁大学,厦门理工学院,136,96,76,85,77,97,65,78,55,黑龙江,2018,506,567
河南护理职业学院,漯河医学高等专科学校,67,120,51,51,36,60,50,40,58,上海,2019,386,385
汉中职业技术学院,海南科技职业大学,93,38,67,52,64,30,38,61,36,湖南,2019,333,344
四川大学,福州大学,102,139,146,70,98,45,47,42,79,内蒙古,2023,555,600
西南大学,成都体育学院,109,80,98,96,74,83,42,54,81,甘肃,2018,464,540
广州民航职业技术学院,川北幼儿师范高等专科学校,80,57,91,70,31,64,53,58,56,山西,2019,395,393
北京科技大学,湖北工业大学,136,77,144,66,80,88,50,37,61,山西,2018,505,591
兰州博文科技学院,四川大学锦江学院,85,120,46,96,39,41,86,71,37,河北,2022,445,427
西安医学高等专科学校,重庆工程学院,64,62,90,30,60,44,68,54,81,天津,2018,419,350
贵州中医药大学,海南医学院,64,128,74,97,76,64,80,39,98,广西,2019,483,503
厦门理工学院,贵州大学,125,102,124,40,57,58,43,48,91,浙江,2019,533,506
上海外国语大学,中国人民解放军陆军军医大学,143,94,117,60,99,77,44,87,90,广西,2016,575,590
中国石油大学（北京）,广州大学,113,54,127,85,90,96,80,66,96,重庆,2017,536,565
河北外国语学院,绵阳城市学院,63,124,45,82,48,61,80,87,38,山西,2025,437,423
浙江工业大学,桂林理工大学,73,83,91,66,46,75,94,97,42,青海,2017,480,434
湖北科技学院,韶关学院,97,108,88,67,63,69,45,48,74,福建,2016,460,492
成都银杏酒店管理学院,青岛恒星科技学院,90,98,66,58,49,60,72,74,40,重庆,2018,440,421
绵阳城市学院,成都师范学院,110,120,47,35,53,72,81,37,83,重庆,2019,478,437
景德镇艺术职业大学,广州民航职业技术学院,86,37,52,98,78,75,80,90,48,湖南,2022,393,426
湖北师范大学,天津海运职业学院,69,114,70,93,75,81,45,60,43,甘肃,2018,401,502
西北政法大学,暨南大学,134,124,79,86,90,32,67,63,93,湖北,2020,560,545
武汉纺织大学外经贸学院,四川文化艺术学院,82,53,99,99,76,30,90,57,57,辽宁,2018,438,439
西南交通大学希望学院,襄阳职业技术学院,74,81,77,90,42,85,93,34,32,湖南,2018,391,449
湖北经济学院法商学院,湖北师范大学,107,47,88,53,92,66,88,73,99,黑龙江,2025,502,453
湖北生物科技职业学院,兰州博文科技学院,83,64,68,41,73,46,52,80,80,山东,2021,427,375
四川大学锦江学院,贵州师范大学,115,51,92,48,41,98,70,95,70,云南,2025,493,445
西南交通大学希望学院,湖南科技职业学院,103,82,40,97,71,56,44,79,59,陕西,2021,407,449
成都东软学院,广州南方学院,73,100,66,50,92,70,59,74,60,陕西,2018,432,451
湖南师范大学,湖北师范大学,126,69,124,93,81,48,44,41,98,湖北,2022,502,541
贵州医科大学,四川大学,73,147,146,69,72,50,96,73,64,湖北,2022,599,557
重庆机电职业技术大学,湖南铁路科技职业技术学院,122,56,64,84,47,40,61,30,59,宁夏,2020,392,413
南京航空航天大学,四川民族学院,89,111,116,99,80,84,57,56,43,山西,2017,472,579
重庆人文科技学院,郑州西亚斯学院,88,63,131,46,59,56,82,45,39,广西,2018,448,443
武汉船舶职业技术学院,三亚航空旅游职业学院,78,31,58,58,58,87,30,63,43,重庆,2022,303,370
广东财经大学,上海政法学院,132,111,62,87,32,100,90,91,52,广东,2017,538,524
齐齐哈尔大学,重庆城市科技学院,77,76,88,37,94,96,52,43,78,广东,2017,414,468
武汉船舶职业技术学院,青岛恒星科技学院,81,50,40,59,93,47,90,90,89,广西,2022,440,370
重庆邮电大学,长沙理工大学,127,96,119,61,40,80,44,84,44,陕西,2019,514,523
首都师范大学,湖北汽车工业学院,74,139,99,82,91,85,62,53,62,北京,2025,489,570
延安职业技术学院,四川轻化工大学,84,52,122,35,58,46,99,66,67,安徽,2020,490,397
汕头大学,贵阳学院,65,108,115,49,91,88,53,67,57,吉林,2021,465,516
重庆工程学院,西安工商学院,127,44,67,35,61,85,43,40,30,内蒙古,2023,351,419
湖北大学,贵州民族大学,132,82,98,83,56,69,75,58,32,安徽,2023,477,520
湖南大学,湖南师范大学,137,117,101,83,66,89,83,48,56,北京,2016,542,593
山东财经大学,黔南民族师范学院,138,53,46,98,56,94,37,87,100,天津,2021,461,485
湖北汽车工业学院,浙江工业大学,75,115,86,64,80,69,64,32,62,河南,2019,434,489
成都师范学院,湖北工业大学,121,63,91,69,89,45,99,31,100,陕西,2019,505,478
重庆中医药学院,广东外语外贸大学南国商学院,74,116,52,98,77,92,100,50,38,安徽,2016,430,509
深圳技术大学,厦门理工学院,98,131,126,43,91,60,45,45,61,江西,2019,506,549
海南医学院,湖北工业大学,143,128,53,79,39,41,70,77,34,青海,2017,505,483
广州铁路职业技术学院,重庆护理职业学院,67,48,41,81,88,59,37,70,54,广西,2019,317,384
河北外国语学院,成都大学,73,86,123,41,42,58,49,68,68,青海,2017,467,423
南方医科大学,南方医科大学,62,142,139,56,77,67,64,91,45,湖北,2025,543,543
青岛恒星科技学院,湖北中医药大学,101,104,98,36,47,54,77,84,35,吉林,2022,499,440
上海电力大学,遵义医科大学,84,145,148,45,54,63,46,40,52,福建,2025,515,539
成都工业学院,长沙师范学院,67,85,150,53,71,40,73,60,34,青海,2021,469,466
海口经济学院,贵州医科大学,80,146,76,34,32,43,92,78,85,湖南,2019,557,411
齐齐哈尔大学,广州南方学院,141,50,67,70,82,58,49,30,95,天津,2021,432,468
曲阜师范大学,四川农业大学,82,93,123,87,62,51,64,92,68,贵州,2023,522,498
武汉生物工程学院,成都中医药大学,138,41,129,57,42,37,60,45,99,北京,2016,512,444
湖南科技职业学院,暨南大学,99,45,149,33,33,48,90,92,86,广东,2017,561,407
广州民航职业技术学院,成都信息工程大学,78,60,142,35,42,37,61,68,95,江苏,2024,504,394
延安职业技术学院,浙江海洋大学,137,43,79,44,34,61,97,70,62,江西,2024,488,398
重庆邮电大学,南方医科大学,128,140,70,45,42,98,99,51,56,云南,2019,544,523
山东师范大学,重庆对外经贸学院,128,131,47,75,68,58,35,46,35,广西,2018,422,507
北京科技大学,清华大学,135,116,148,95,40,57,79,78,80,安徽,2018,636,591
浙江工业大学,湖北大学,137,58,69,71,44,55,100,89,67,江苏,2019,520,434
广西外国语学院,四川民族学院,87,82,75,70,45,58,83,47,98,天津,2025,472,417
四川民族学院,青岛港湾职业技术学院,97,68,62,91,56,98,32,50,46,宁夏,2016,355,472
山东师范大学,遵义医科大学,64,129,102,63,72,77,59,91,70,青海,2023,515,507
华南理工大学,广东财经大学,92,148,143,92,64,77,30,39,72,四川,2023,524,616
华东理工大学,对外经济贸易大学,88,107,150,73,85,79,99,84,93,甘肃,2024,621,582
贵州黔南经济学院,重庆机电职业技术大学,83,92,96,81,35,55,54,32,56,天津,2021,413,442
中山大学,四川大学,139,133,133,77,64,87,51,41,100,四川,2019,597,633
中国传媒大学,重庆大学,145,55,143,98,91,70,90,80,72,安徽,2025,585,602
重庆护理职业学院,宝鸡职业技术学院,96,34,79,43,35,30,42,76,55,新疆,2020,382,317
黔南民族师范学院,重庆第二师范学院,67,47,132,85,44,86,87,51,71,江西,2025,455,461
广州大学,韶关学院,103,75,117,75,70,95,77,42,46,云南,2018,460,535
湖北工业大学,贵州师范大学,108,61,146,56,43,91,51,93,34,陕西,2018,493,505
成都航空职业技术学院,浙江工业大学,86,45,60,91,65,55,83,66,94,辽宁,2017,434,402
四川民族学院,中国民用航空飞行学院,89,135,92,52,57,47,83,60,32,湖南,2018,491,472
福州大学,华中农业大学,114,121,104,92,42,82,92,30,85,宁夏,2019,546,555
山东师范大学,广州城市理工学院,87,108,54,92,67,99,46,49,81,福建,2019,425,507
北京交通大学,广东财经大学,134,122,139,40,90,83,32,52,45,河北,2020,524,608
武汉纺织大学外经贸学院,绵阳城市学院,65,51,70,82,95,76,93,88,70,吉林,2023,437,439
郑州师范学院,成都中医药大学,125,76,75,95,39,65,89,50,97,西藏,2016,512,475
中国石油大学（华东）,西南交通大学,143,99,106,49,53,98,62,100,54,河南,2016,564,548
贵州黔南经济学院,绵阳城市学院,93,40,128,46,76,59,31,99,46,江苏,2019,437,442
重庆邮电大学,吉利学院,132,86,53,97,67,88,68,35,41,安徽,2024,415,523
暨南大学,山东师范大学,94,128,117,80,59,83,41,83,44,湖北,2022,507,561
湖南铁路科技职业技术学院,武汉纺织大学外经贸学院,82,79,63,63,59,46,59,92,64,安徽,2023,439,392
湖北中医药大学,长江师范学院,101,126,80,51,69,72,30,34,86,新疆,2021,457,499
百色学院,浙江理工大学,122,73,116,62,45,38,74,70,66,上海,2019,521,456
广州民航职业技术学院,西昌学院,145,60,41,39,52,57,71,59,82,山东,2019,458,394
海南医学院,长江师范学院,107,89,64,66,94,63,89,49,59,北京,2021,457,483
四川农业大学,广州大学,70,116,113,77,78,68,84,95,58,广西,2021,536,522
贵州民族大学,四川大学锦江学院,63,60,147,48,96,63,37,98,40,陕西,2022,445,477
四川民族学院,成都东软学院,77,122,98,38,91,46,76,35,43,广西,2018,451,472
绵阳城市学院,浙江工业大学,113,68,43,92,47,74,56,86,67,北京,2022,433,437
广州医科大学,郑州师范学院,75,81,138,66,98,89,87,43,51,山东,2022,475,547
成都航空职业技术学院,广西外国语学院,70,123,46,97,34,32,31,75,72,北京,2021,417,402
南昌医学院,三亚学院,120,85,44,99,85,86,65,52,43,北京,2019,409,519
江南大学,华南理工大学,129,116,141,42,73,55,90,49,90,四川,2017,615,556
湘潭大学,湖北中医药大学,128,99,99,65,53,81,83,49,41,贵州,2020,499,525
广州铁路职业技术学院,山东畜牧兽医职业学院,63,55,77,62,88,39,76,48,87,重庆,2019,406,384
山东财经大学,湖南师范大学,96,73,129,81,47,59,98,60,86,山西,2025,542,485
苏州科技大学,山东财经大学,100,109,94,79,42,84,66,48,68,新疆,2017,485,508
四川文化艺术学院,西南石油大学,108,57,144,56,40,33,72,66,83,上海,2025,530,438
珠海科技学院,安顺学院,116,75,86,45,79,35,73,71,31,陕西,2022,452,436
华南师范大学,湖北汽车工业学院,122,129,80,64,89,70,57,56,45,四川,2023,489,554
中国药科大学,四川农业大学,132,149,73,63,66,95,40,47,81,甘肃,2017,522,578
北部湾大学,湖南科技大学潇湘学院,91,87,94,47,61,96,41,77,41,西藏,2019,431,476
成都师范学院,成都航空职业技术学院,125,53,81,58,69,92,30,71,42,广东,2016,402,478
重庆邮电大学,南京中医药大学,137,104,78,36,92,76,56,79,98,新疆,2018,552,523
重庆机电职业技术大学,四川工业科技学院,64,110,98,76,30,35,45,91,33,北京,2022,441,413
绵阳城市学院,广州科技贸易职业学院,122,35,55,60,74,91,30,52,80,广东,2016,374,437
湖北工业大学,暨南大学,82,129,80,44,83,87,83,100,86,黑龙江,2023,560,505
北京科技大学,广东医科大学,115,104,130,83,88,71,52,85,45,广东,2020,531,591
浙江理工大学,广州大学,130,38,141,100,43,69,81,85,61,福建,2017,536,521
成都师范学院,四川音乐学院,95,73,96,82,74,58,42,67,81,湖南,2021,454,478
西南石油大学,江南大学,138,150,57,50,93,42,88,44,79,北京,2021,556,530
上海电力大学,贵州医科大学,150,88,146,71,34,50,54,40,79,吉林,2019,557,539
曲阜师范大学,遵义医科大学医学与科技学院,82,91,135,85,48,57,75,42,54,北京,2018,479,498
成都航空职业技术学院,贵阳学院,118,56,56,40,100,32,86,68,81,新疆,2017,465,402
珠海科技学院,四川旅游学院,108,63,76,60,79,50,76,73,63,河北,2018,459,436
长沙理工大学,南京财经大学,76,123,147,43,74,51,35,98,31,四川,2019,510,514
四川轻化工大学,四川外国语大学,108,130,45,59,59,89,66,56,58,天津,2019,463,490
四川外国语大学,贵州师范大学,72,122,95,48,42,84,33,73,98,重庆,2023,493,463
川北幼儿师范高等专科学校,桂林理工大学,148,72,44,35,37,59,64,64,88,陕西,2023,480,395
江南大学,湖南大学,141,130,123,92,33,37,32,95,74,浙江,2023,595,556
重庆移通学院,西昌学院,120,36,76,62,81,43,83,58,85,安徽,2018,458,418
成都航空职业技术学院,河南护理职业学院,68,119,55,32,44,86,32,30,81,湖南,2017,385,404
南京财经大学,华东理工大学,105,143,96,37,99,30,75,90,73,山东,2020,582,510
重庆大学,,148,148,134,56,41,58,36,100,98,辽宁,2021,664,585
湖北生物科技职业学院,川北幼儿师范高等专科学校,63,36,66,61,95,54,97,76,57,湖南,2017,395,375
广西外国语学院,延安职业技术学院,122,44,54,67,58,72,91,47,39,辽宁,2022,397,417
桂林医学院,青岛恒星科技学院,79,64,127,61,91,72,79,38,53,新疆,2024,440,494
辽宁大学,山东师范大学,128,126,72,92,65,86,45,40,96,北京,2022,507,569
四川大学,重庆大学,94,136,129,70,85,86,67,62,99,江西,2016,587,600
浙江工业大学,武汉纺织大学外经贸学院,115,79,43,72,31,93,30,86,86,山东,2018,439,433
贵州医科大学,河海大学,140,131,108,89,30,59,43,85,64,云南,2020,571,557
安顺学院,西南交通大学希望学院,138,33,82,88,56,55,75,79,42,广西,2025,449,452
广东外语外贸大学南国商学院,苏州科技大学,138,45,108,50,52,37,77,83,57,新疆,2016,508,430
四川师范大学,桂林理工大学,135,103,44,90,68,44,47,56,95,辽宁,2023,480,484
西昌学院,阿坝师范学院,120,106,98,52,43,39,40,51,56,北京,2020,471,458
阿坝师范学院,重庆医科大学,126,67,106,91,47,34,83,92,39,山东,2017,513,471
西南大学,汕头大学,89,126,121,55,51,98,64,69,47,福建,2024,516,540
浙江工业大学,青海卫生职业技术学院,75,73,95,49,89,53,44,41,31,上海,2017,359,434
上海政法学院,湖南师范大学,125,121,108,33,75,75,86,52,49,江苏,2018,541,537
天津海运职业学院,湖南科技大学潇湘学院,89,111,45,43,51,61,43,72,71,辽宁,2023,431,400
齐齐哈尔大学,西南财经大学天府学院,87,71,107,31,77,95,59,62,42,海南,2023,428,468
成都航空职业技术学院,桂林医学院,131,68,56,32,43,72,78,84,77,江西,2020,494,402
,湖南大学,133,100,144,96,90,100,71,97,50,河北,2024,595,663
西南石油大学,绵阳城市学院,133,94,56,62,98,87,69,39,46,安徽,2020,437,530
成都信息工程大学,四川外国语大学,72,45,134,94,97,62,42,95,75,四川,2016,463,504
吉利学院,贵州黔南经济学院,71,89,117,39,54,45,56,68,41,内蒙古,2023,442,415
浙江工业大学,浙江工业大学,135,33,89,86,45,46,40,71,66,福建,2019,434,434
襄阳职业技术学院,贵阳学院,101,43,107,34,71,35,77,98,39,河北,2023,465,391
重庆中医药学院,西南交通大学,105,107,127,62,33,75,89,89,47,青海,2025,564,509
南昌大学,西北政法大学,106,142,133,37,63,47,39,76,49,江西,2025,545,528
成都航空职业技术学院,重庆邮电大学,99,80,83,53,41,47,99,96,66,安徽,2016,523,403
上海政法学院,成都医学院,144,143,113,38,67,33,92,33,33,安徽,2018,558,538
川北医学院,四川外国语大学,93,63,114,99,73,54,71,44,78,西藏,2024,463,496
